Latitude,Longitude,Crime_Severity,Resolved,Suspect_Arrested,Hour,DayOfWeek
18.995425487485814,72.83330270588458,1,No,Yes,7,2
19.181741470119785,72.83130823047107,8,Yes,Yes,15,6
19.05618231848561,72.888580575178,5,No,Yes,14,2
19.21026320535569,72.9588106340183,1,Yes,Yes,6,4
19.076159206990884,72.87970974556724,6,No,Yes,7,6
19.208484041531477,72.99576469057128,1,Yes,Yes,1,6
19.071008535904177,72.8939952534312,7,Yes,No,5,6
19.018302821266566,72.83395307179894,4,No,No,16,4
19.032520391428008,72.84809987028096,5,Yes,No,8,0
19.178798531659744,72.83502716869111,5,Yes,Yes,14,2
18.929903457912197,72.80905241634972,7,Yes,Yes,2,6
18.925308662441804,72.81413133132146,6,No,No,14,4
19.17799538827783,72.84794277940337,3,No,Yes,13,4
19.169645379690138,72.82931281864691,7,Yes,No,1,0
19.031209284278575,72.8482272851233,5,No,Yes,12,0
19.05012308473441,72.90895164715711,3,Yes,Yes,10,4
18.89225092138131,72.81525189065603,1,Yes,Yes,10,3
18.934180080892524,72.82980433798399,6,Yes,Yes,8,2
19.0860622077262,72.91299767652185,3,No,No,12,4
19.045511651590278,72.90189564045897,4,Yes,Yes,0,5
19.04675271287405,72.90553614923974,3,Yes,Yes,10,0
19.174300386198407,72.81978442342086,4,Yes,Yes,1,3
19.1025254838595,72.88376189586411,3,No,No,18,4
19.17017569215933,72.83068951065968,5,No,Yes,23,6
19.208950894173718,72.98452824165355,8,Yes,No,12,3
18.944651995098006,72.82727627844963,2,No,No,10,3
19.118020326281034,72.85950173039335,3,Yes,Yes,23,6
19.044840832802965,72.8879810833337,4,Yes,Yes,20,1
19.072982730426805,72.89938779351601,6,No,No,4,4
19.180968687497185,72.85700741146516,1,Yes,Yes,9,6
19.061641915395267,72.89499360159184,6,Yes,Yes,17,6
19.161837136043506,72.84375350784849,1,Yes,Yes,13,4
19.20063194408133,72.98744876167648,5,No,Yes,4,0
19.071527709207373,72.88145065402664,1,No,Yes,18,5
19.131766046486774,72.83754781857154,4,No,No,5,3
19.174208426573838,72.83523485679294,4,Yes,Yes,14,1
19.126477494744588,72.82439648611846,1,No,Yes,1,5
18.91618203765336,72.82853546109472,5,No,Yes,0,5
19.094415111198302,72.90121551501844,4,No,No,13,2
19.064703636858255,72.91678829228717,1,No,Yes,11,5
19.04644866113592,72.88977481489971,8,Yes,No,5,6
19.097970366796282,72.8554748209499,3,Yes,Yes,5,1
19.140282133659753,72.85366294521468,6,Yes,Yes,8,4
19.117789265269323,72.848690424327,5,No,Yes,6,4
19.04460555567281,72.886001385623,5,Yes,Yes,3,6
19.069252685953497,72.89868544347462,7,Yes,Yes,17,5
19.134786075834256,72.83897604250141,4,Yes,Yes,7,5
19.180318332545134,72.82737736624956,8,Yes,No,14,6
19.081258722685416,72.8928595580546,7,No,Yes,2,1
19.08519393370079,72.89164467383078,6,No,No,0,1
18.93372673977476,72.81060651288036,6,No,No,7,5
19.179047330665092,72.8309137412131,10,Yes,Yes,7,6
19.07286083672779,72.88457208405356,10,No,Yes,9,3
19.196218283148603,72.98680302474477,4,Yes,Yes,5,4
19.18662039192794,72.84866464403075,2,Yes,Yes,1,5
19.01072478392674,72.82363365880975,1,Yes,Yes,5,6
19.044268269151427,72.8308575302691,1,Yes,Yes,7,1
19.08252351043063,72.90018734691385,4,Yes,No,12,2
19.00770072883382,72.84224514981588,6,No,No,9,5
19.03423989584778,72.88794439338866,2,Yes,No,3,0
18.91837172309483,72.8217475801892,6,No,No,2,3
18.925705459349455,72.81433701419664,4,No,Yes,18,0
18.930846611823068,72.83954567733433,1,No,No,4,2
18.92818947245871,72.80746798100668,4,No,Yes,8,1
19.22808476928517,72.9722397742346,3,Yes,Yes,2,6
19.064037351561154,72.88741955955605,6,No,No,12,5
19.177738358177503,72.81299179371183,1,Yes,Yes,20,5
19.04799878807027,72.89984732432217,3,Yes,No,5,6
19.08208236740744,72.8939959143379,5,Yes,No,1,0
19.188973996901954,72.83686202651816,6,No,No,6,5
19.11053544207916,72.85770270821979,2,Yes,Yes,12,2
19.02748540283866,72.84244040667556,5,Yes,No,9,5
19.04974498591872,72.89446675528474,10,Yes,Yes,5,0
19.06541565564486,72.87813226900255,4,No,No,8,0
19.128532368351102,72.86127417124793,7,Yes,Yes,1,3
19.127153145308593,72.82918993841963,3,No,No,1,2
18.931776352974417,72.8133124782559,6,Yes,Yes,0,6
19.02485215571061,72.8389264390243,8,No,No,1,4
18.95690800908609,72.81175715185017,1,No,No,8,0
19.23509190965509,72.97942733909763,3,Yes,No,17,2
19.167691041552516,72.82457527027451,5,Yes,Yes,13,4
19.20045390049432,72.81708510425779,3,Yes,No,5,4
19.179704549603038,72.82902313188846,8,No,Yes,19,2
18.922129818419787,72.8185351350329,9,No,Yes,3,5
18.930842440572558,72.83076691115446,6,No,Yes,11,5
19.01433763301908,72.83485357087599,5,Yes,Yes,12,1
18.948121614940423,72.80749170905051,3,No,No,23,2
19.16941436209115,72.83658513373628,4,Yes,Yes,4,2
19.064460462573823,72.88582000110215,7,No,Yes,6,6
19.131777984059067,72.84416222877891,7,No,Yes,21,4
19.052319108076386,72.90301202896767,7,Yes,Yes,3,1
19.024992382121397,72.84294726735261,6,Yes,No,16,6
19.019012990388045,72.84078758093287,10,No,No,18,4
19.051582120470155,72.89022608257513,9,Yes,Yes,13,4
19.18201597536188,72.83956431786906,6,No,Yes,2,0
19.204759625000055,72.98217599042766,7,Yes,Yes,11,0
19.123133092656285,72.86299125086785,5,Yes,No,14,1
19.201962215286642,72.9726649292826,5,Yes,Yes,23,3
19.039872454716207,72.8288612720126,1,Yes,Yes,15,5
19.098042117302487,72.85975537432343,2,No,No,11,0
19.081307657219273,72.89442860610744,7,No,No,14,1
19.02617982671695,72.84738677415653,5,Yes,Yes,17,2
19.03108499512115,72.82209743708516,1,Yes,Yes,12,2
19.193647582994167,72.8523555927162,3,Yes,Yes,8,1
19.196138376656766,72.82988711346236,1,Yes,Yes,11,2
19.05057323215349,72.8829507333816,6,Yes,Yes,8,5
19.08424566782034,72.87022308137158,3,No,Yes,22,1
19.19207365723315,72.9842776572771,4,Yes,Yes,4,1
19.070897645682283,72.90048597899647,3,No,Yes,14,2
19.21070909334969,72.98052816787448,9,Yes,Yes,21,4
18.930768639787345,72.79794999743592,1,Yes,No,1,1
19.132727514537283,72.86835089409664,1,No,Yes,18,1
19.06036268498609,72.90052289075638,4,Yes,No,22,6
19.168998883806385,72.84272821076259,1,Yes,Yes,3,5
19.187454485482895,72.82249969380959,7,Yes,Yes,22,6
19.017914657944957,72.8381511316888,9,Yes,Yes,18,3
19.082430064661747,72.90998811358409,2,Yes,No,10,1
19.171578850918905,72.84793185037333,1,Yes,Yes,14,6
19.172763252897923,72.82527621139664,6,Yes,Yes,6,4
18.93413645887512,72.82118221499243,6,Yes,No,11,5
19.142865819059722,72.85789504270443,1,No,No,14,0
19.196800501154534,72.99036498235769,3,No,Yes,1,3
19.201347381786324,72.96877633974825,5,Yes,Yes,1,1
19.043985941924777,72.88699011240004,7,Yes,Yes,5,6
19.08540522216538,72.88755046930083,4,No,No,4,3
19.143811216435445,72.82770379404974,1,Yes,Yes,20,1
18.916840103006706,72.80819896394611,5,No,Yes,10,5
18.95305886480159,72.81739761317564,1,No,No,22,6
19.031443899788524,72.82849449131226,4,No,Yes,6,0
18.922796236564817,72.8079219159696,5,Yes,Yes,23,3
19.090604649859277,72.91025392418344,1,No,No,14,0
19.205324469889373,72.96383025665388,1,Yes,Yes,4,3
19.11897553982149,72.84070794582458,5,No,No,19,4
19.010625806999844,72.82431302781487,1,Yes,Yes,11,1
18.928832735364466,72.83664312029427,1,Yes,No,21,5
19.12778743634554,72.83639123973681,4,No,No,4,4
19.211693059709166,72.97766278706834,9,Yes,Yes,10,5
19.197172816150992,72.98382472732571,5,Yes,Yes,7,2
19.03772982053587,72.84580270941007,4,Yes,Yes,20,2
19.020213542683358,72.83725050592587,9,Yes,No,0,1
19.034583933726157,72.90117893109934,2,Yes,No,22,6
19.154048046286977,72.86320444804838,3,Yes,No,10,3
19.05781409672066,72.85281541275498,3,No,Yes,10,0
19.077150429650604,72.89506122107933,5,No,No,20,4
19.083498522530686,72.87840950220662,6,No,No,14,3
19.018580888200553,72.82952661158346,6,No,No,6,4
19.17231960627086,72.8402203230935,5,No,Yes,14,0
18.94558468850267,72.80695213421706,4,No,Yes,0,1
19.22210699749404,72.978231389288,5,Yes,No,22,2
19.123813822953508,72.84611848941589,4,Yes,Yes,7,3
19.1569774209397,72.84755595211355,3,Yes,Yes,3,3
19.20479267269364,72.98387188532986,4,Yes,Yes,5,2
19.08969294778551,72.88395714675578,6,Yes,No,8,5
19.010896357380414,72.8409441931579,6,Yes,Yes,18,6
19.05117355445996,72.91550990506653,1,No,Yes,6,2
19.05588381963181,72.88330484938224,2,No,Yes,10,6
19.155132833471374,72.82630334997421,1,Yes,Yes,21,1
19.07812412414862,72.8991620239134,3,Yes,No,14,0
19.14281665373861,72.84609795069548,5,No,Yes,1,5
19.196446494963087,72.82907962758489,1,Yes,Yes,23,5
19.044747956807324,72.84822554078933,3,No,Yes,21,6
18.9269040843864,72.81399971882264,5,No,Yes,6,4
19.026614736599463,72.8305599416957,4,No,Yes,3,1
19.021056600378145,72.84285275395742,9,No,Yes,0,3
19.049089818447587,72.88291962694744,6,Yes,Yes,19,6
18.93215075107587,72.82337306768972,5,Yes,Yes,9,2
18.929825655020505,72.81778889470836,6,No,Yes,21,4
19.015820815315294,72.85164030035125,4,No,No,15,6
19.19425078465918,72.84104588263028,3,Yes,No,5,4
19.18337173520319,72.84531494757894,2,Yes,Yes,18,3
19.18535332641183,72.83008457311605,5,Yes,Yes,4,6
18.933412599770268,72.8161322993852,4,No,No,0,1
18.9249656523879,72.81573585285854,10,Yes,No,20,3
19.087596329362345,72.89252736751186,7,No,No,1,0
19.015944824222093,72.84414209640494,6,Yes,No,20,4
19.18078739354552,72.81912065661895,6,Yes,Yes,0,3
19.06102468090854,72.90026995865419,3,Yes,Yes,3,4
19.03941163009816,72.91085148281748,2,Yes,Yes,8,3
19.20980590740481,72.97974291906696,9,Yes,Yes,3,4
19.190022169919963,73.00009820984171,3,Yes,Yes,2,5
19.05438722202485,72.88592001054737,2,Yes,Yes,8,5
19.147921182475073,72.8466282904409,4,Yes,Yes,17,1
19.090229761534246,72.87849673776579,2,Yes,No,7,2
18.933641158592216,72.80544322703939,2,No,Yes,22,4
19.183377530336855,72.84598048011793,3,Yes,No,14,2
19.074169242703828,72.87310284256617,5,Yes,No,14,4
19.08184356437705,72.8796361801974,4,Yes,No,9,3
19.06373388883352,72.89226086419053,5,No,Yes,16,3
19.21985345657034,72.99192684805509,3,Yes,Yes,17,4
19.193151130679492,72.98616048971941,4,Yes,No,13,4
19.19736075680115,73.00106260702579,2,No,No,12,6
18.925080199688374,72.83113286573024,6,No,Yes,8,6
19.201843662231205,72.96869359090255,5,Yes,Yes,5,1
19.021348379281218,72.8588586775345,1,No,No,3,1
19.048950432602282,72.87881694631115,7,Yes,Yes,9,3
18.90352241576703,72.81637530155965,2,No,No,8,5
19.1311625627741,72.86481796700089,6,Yes,No,17,1
19.06521661739604,72.8824345731851,1,No,Yes,0,4
19.149719433744526,72.85871549935835,1,No,No,4,6
19.032199367977707,72.88411288372583,3,Yes,Yes,9,3
18.928018662870386,72.83062500183526,5,No,Yes,5,6
19.190504229391838,72.83817298866316,6,Yes,No,9,6
18.941144426332066,72.81255014284918,1,Yes,No,4,6
18.935751185181992,72.8041860036037,1,No,No,9,4
19.052138949000348,72.88485414269407,4,Yes,No,6,5
19.229682999462586,72.99721763913563,3,Yes,No,13,5
19.07881614243024,72.89009255425516,6,No,No,14,5
19.19625749787544,72.97228414243719,1,Yes,No,0,1
19.075620880258146,72.8991474337966,7,No,Yes,12,3
19.048038847668366,72.89576483345013,5,Yes,Yes,21,2
18.94188623597825,72.83166516860523,4,No,No,9,6
19.071411133751727,72.90636344729583,1,Yes,Yes,1,3
19.208210221416817,72.99741287816838,3,No,No,3,2
19.198248718312875,72.96773507351085,1,Yes,No,6,5
19.202937832637087,72.98330183147847,5,No,No,7,0
19.03981068971458,72.8822332140842,7,No,Yes,13,6
19.160419224525945,72.82105311624889,3,Yes,No,1,4
19.14405798420072,72.84007003344573,3,Yes,No,23,3
19.077404747079324,72.88001134482708,7,Yes,Yes,8,1
19.03135735167233,72.84791441007239,5,Yes,Yes,18,6
18.929187987013478,72.82101138631953,9,No,Yes,8,4
19.018302836431083,72.81947527762492,2,No,No,2,1
19.171634242948713,72.78025119057794,1,Yes,Yes,7,5
19.058190337618644,72.88216887045579,5,No,Yes,1,0
19.199061930409275,72.8329587082151,4,Yes,Yes,15,1
19.141152193335834,72.85885641345864,6,No,Yes,8,4
19.085313600550542,72.88242981567187,7,No,No,0,4
19.076010971494245,72.87157319284287,7,No,No,6,2
18.927545090546932,72.81659926283278,8,No,No,6,5
19.23523069549667,72.97606184675448,1,Yes,No,7,4
19.012394214022116,72.845050567883,5,Yes,Yes,5,5
19.180453124212598,72.81197309588455,1,Yes,Yes,15,4
19.016618276713164,72.84828539200112,7,Yes,No,4,3
19.06377861498926,72.88721767678553,5,Yes,Yes,0,3
19.1276969135609,72.84926223068821,10,No,Yes,21,6
19.026455880739334,72.82790527082564,7,Yes,Yes,7,1
19.13430397285829,72.84367959982455,7,Yes,No,8,4
18.931597911401425,72.83021128912593,6,No,No,13,3
19.04773196037094,72.89338189474066,10,No,Yes,9,1
19.209467049665534,72.95805153715014,2,Yes,Yes,5,5
19.13743861235171,72.8591928847773,4,No,Yes,12,3
19.069566055509203,72.87351833387736,2,Yes,Yes,12,3
19.08643340057323,72.88329627577862,4,No,No,23,2
19.125757715794133,72.84342759078329,7,Yes,Yes,6,5
19.063361046310487,72.87581506770228,5,Yes,Yes,4,6
19.199126111008784,72.97904422787798,5,Yes,Yes,10,2
19.233832796504,72.9857351734699,1,Yes,Yes,16,5
19.074775179437143,72.89545153636173,5,No,No,8,2
19.06674146626709,72.88783751516293,6,Yes,Yes,9,2
19.192344196759212,72.97277720779356,2,Yes,Yes,6,0
19.025071690920864,72.83216380204263,4,No,Yes,23,6
19.206229007839283,72.96150916293044,3,Yes,Yes,14,0
19.07617915543485,72.89589664751935,7,No,Yes,14,0
19.12543236783007,72.84573124105287,7,Yes,Yes,6,6
19.120947327570423,72.84824479371783,6,Yes,Yes,22,6
19.17287896114409,72.8312560166424,4,Yes,Yes,1,1
19.071498320816612,72.88227723325673,10,Yes,No,11,3
19.13517314461502,72.85812041267694,6,No,Yes,11,5
18.933740158830314,72.816711445521,7,Yes,No,8,2
19.176271511492498,72.82626560367099,4,Yes,Yes,22,0
19.18709310874107,72.82957830333646,5,Yes,Yes,22,4
19.22436318430054,72.9749035506878,3,Yes,Yes,1,4
18.914328744994354,72.82856426563613,5,Yes,No,10,0
19.00927658662844,72.84079130559043,6,No,Yes,22,4
18.905991895011812,72.81281441318855,1,No,No,17,0
18.94012373320372,72.8230407630963,1,No,No,6,0
18.924033555677244,72.83430067497875,5,No,Yes,8,4
18.945342838983702,72.81999303153547,1,Yes,No,12,6
19.137247065253543,72.86445364570623,4,Yes,Yes,5,4
19.000682352193554,72.8305918684972,2,No,Yes,11,6
19.07016534259996,72.89133497059144,2,Yes,Yes,12,6
19.063481920974276,72.87318009851771,3,No,No,18,0
19.115005262673645,72.85003086701107,5,Yes,Yes,4,3
19.144761442510102,72.85051208746302,5,Yes,Yes,15,2
18.916091119792213,72.81047751380504,6,No,No,13,3
19.033788006116808,72.83779124533736,4,Yes,Yes,8,4
19.197749633058642,72.99508653434839,3,Yes,No,11,2
19.12674501334367,72.82630359864334,2,No,Yes,9,5
19.211111306110848,72.98387195767079,9,Yes,Yes,19,5
19.22706747202352,72.94578173830818,3,No,No,18,5
19.123521322158382,72.83706195748218,7,Yes,Yes,3,1
19.178492870026407,72.82084036844957,5,Yes,Yes,21,3
19.043596484232268,72.86454741151042,1,Yes,No,14,5
19.012100588942616,72.83231335857135,7,No,Yes,1,3
19.217362069701533,72.9727024328287,4,Yes,No,0,1
19.174066510934818,72.8278960333655,5,No,Yes,15,4
19.214134332988362,73.00134503196631,2,Yes,Yes,0,4
18.99214812805891,72.83754420497073,2,Yes,No,17,6
19.06715948053736,72.89810574138001,1,No,Yes,3,3
18.921057832090646,72.83320980914108,5,No,Yes,9,1
19.021341881006677,72.83425235043516,5,No,Yes,13,6
19.211870099494497,72.99858284951507,3,Yes,Yes,8,3
18.99807366394477,72.83132100603765,2,No,No,0,1
18.948361007324944,72.79965652908707,1,Yes,No,18,2
19.22243321946999,72.97422463495153,6,Yes,Yes,6,5
18.912681620783356,72.81403901741687,7,No,No,22,5
18.918296866281498,72.83221198579294,6,No,Yes,1,5
19.23496250811965,72.97026303822919,3,Yes,No,15,5
19.233572765522386,72.97035766864792,2,Yes,No,23,3
19.071496595398365,72.87270688366988,5,Yes,No,10,0
19.004511009686308,72.85316515370316,2,No,No,12,1
19.19718434804318,72.98637734038917,7,Yes,Yes,12,0
19.148720792632854,72.8274237518587,2,Yes,Yes,5,2
19.021397712013833,72.8536507122285,4,Yes,No,8,4
18.92756492011507,72.82494378521969,4,No,No,10,1
19.125927207191285,72.84878818257206,9,Yes,Yes,8,0
19.230807532855586,72.99028973864132,1,No,Yes,6,5
19.143664276885115,72.8650130080566,1,Yes,Yes,6,2
19.198088731853254,72.99089863246317,3,Yes,No,15,4
19.226791241604328,72.9656027331078,1,No,No,14,0
19.127124444677197,72.83632631533298,5,Yes,Yes,14,6
18.92463595272434,72.84312471687733,3,No,Yes,23,5
19.083605081781965,72.88884776836524,6,Yes,No,18,6
19.13024382456974,72.85358335539756,9,Yes,No,15,3
19.215399477962226,72.96389097593133,4,No,No,13,4
19.029264586767635,72.8501285763178,5,Yes,Yes,0,1
18.919759855476816,72.82244625084758,7,No,No,19,5
18.923375519497057,72.8160023141446,9,Yes,No,11,6
19.174510437550506,72.84311612603963,6,Yes,Yes,22,4
19.061162932762983,72.87948449426071,7,No,No,18,5
19.185101533205547,72.84266649800162,4,Yes,Yes,1,5
19.05711588374791,72.90089408460776,6,Yes,Yes,14,5
19.045547396478074,72.88928390785583,8,Yes,Yes,8,1
19.016637893276034,72.849354635622,5,Yes,Yes,18,1
19.164187845934876,72.80373901227978,2,Yes,Yes,19,4
18.928088687182957,72.82495485801078,6,No,No,11,0
18.932289994776536,72.81455448814832,5,No,Yes,21,3
19.136901483664182,72.82394313172551,3,Yes,Yes,12,1
19.16791393476999,72.81085554971685,3,Yes,Yes,5,3
19.02601756817987,72.83109181894392,5,Yes,No,14,2
19.16958320240276,72.85014229232785,4,Yes,Yes,3,1
19.184292312798352,72.84116464340647,5,No,Yes,3,5
19.206001766427914,72.98047182129717,9,No,Yes,17,3
18.922378367389836,72.80905732450405,5,No,Yes,14,2
19.01944154356683,72.8746585250412,3,Yes,Yes,17,5
19.04758759364629,72.8983671342386,7,Yes,Yes,16,3
18.934469639088608,72.81764254732599,6,No,No,21,4
19.21597497244381,72.98180128884556,5,Yes,Yes,22,3
19.00737732384497,72.86056485181832,1,Yes,Yes,6,4
19.13463349047656,72.8356847324344,2,No,No,12,0
18.933600437669337,72.82190159342943,6,No,Yes,3,6
19.219842156882137,72.98325774047437,7,Yes,Yes,20,1
19.185174914543047,72.8220545427754,7,Yes,Yes,16,3
19.047040024976898,72.90958572569411,3,Yes,Yes,5,4
18.919363854106834,72.82596085262277,5,No,Yes,14,5
18.94422921708125,72.82619991654636,3,No,No,14,6
18.941194268103903,72.82077804597833,2,No,No,3,3
19.187194310097176,72.82086298847497,5,Yes,Yes,1,0
19.090834334139668,72.88701861608045,1,No,No,10,5
19.048606607654413,72.89155519427179,10,Yes,Yes,20,4
19.168285353335943,72.82953657626256,7,Yes,Yes,23,2
19.011538802093106,72.83216214147296,7,Yes,No,3,5
19.02007165399108,72.84456382943559,8,No,Yes,9,6
19.06538868782456,72.86216792516107,1,No,Yes,4,2
19.01224643346,72.85191561214896,6,Yes,Yes,14,3
19.193110047989386,72.81858831613312,3,Yes,Yes,0,2
19.204544245391833,72.83502966041115,3,Yes,Yes,14,5
19.019633101817572,72.83155796049344,4,Yes,No,1,5
19.046630673485854,72.89088370658767,10,Yes,No,10,6
19.213900368648297,73.00582424468135,2,No,Yes,23,2
19.029492181014433,72.86496512439669,2,Yes,Yes,15,3
18.887069337409688,72.82478767991739,3,Yes,Yes,18,4
19.066230615582295,72.88867955731513,3,Yes,No,8,4
19.139221025104447,72.84830225983346,5,No,No,7,5
19.205214845447742,72.97529376183782,6,Yes,No,14,1
19.032537577700268,72.87064705582337,1,Yes,No,21,3
19.168550016480292,72.83791104850903,6,Yes,No,0,5
18.9190501665238,72.8031268058613,4,No,Yes,14,2
19.116070836562013,72.8319767403168,1,No,Yes,10,0
18.904941152233462,72.82472180488388,1,No,No,23,0
19.03337355830419,72.83209555283496,3,Yes,No,19,1
18.92530328222069,72.83309801820485,4,No,No,10,0
19.125863791333195,72.82010008677081,1,No,No,11,1
18.91325762020032,72.7948133438917,1,No,No,0,1
19.071094269577774,72.88738939078874,9,No,No,20,6
19.026105826297073,72.83875067571101,5,Yes,Yes,19,2
19.20910728452104,72.9863453112055,5,Yes,No,20,5
19.050344917874387,72.89561385995067,5,No,Yes,19,2
19.03864675923625,72.85286710922294,1,Yes,Yes,12,3
19.068505333740084,72.89642751784382,6,No,No,20,5
19.201149421601354,72.81749268996137,3,Yes,Yes,9,0
19.04759675195129,72.88955448643522,10,Yes,Yes,21,2
19.139271575374483,72.84811304971545,5,No,No,3,6
19.051986673940352,72.90690710992521,2,No,No,14,1
19.171250721637207,72.84174159028414,5,Yes,Yes,18,2
19.016066594044975,72.85063323471927,6,Yes,No,14,4
19.228531712648063,72.99422710513728,1,Yes,Yes,14,3
19.068578219729666,72.89828671968758,6,Yes,No,16,2
19.178235394043586,72.81111535638087,1,Yes,Yes,2,0
19.046902070494433,72.9119665517103,3,No,No,14,6
18.98598341195918,72.83432451746503,2,No,No,15,0
19.199992026810552,72.98724266270204,6,Yes,No,1,2
19.0803886787621,72.89841346991263,5,No,Yes,21,0
19.075000036221237,72.89399985093861,7,No,No,13,1
19.21996037957692,72.98140820396678,5,Yes,Yes,7,0
18.927025690883315,72.80497470704293,1,Yes,No,18,0
19.09248719692321,72.87496534071336,4,Yes,Yes,3,0
19.00420508984255,72.86159889136829,2,Yes,No,9,4
19.024538041254548,72.84179438359382,10,Yes,Yes,6,2
19.20738777753981,72.98266949992627,9,Yes,No,14,6
19.067637370648445,72.88500171385711,4,Yes,No,12,3
19.174787091882102,72.81216826540525,3,Yes,No,7,4
19.03203292921306,72.82947855353277,2,Yes,Yes,20,3
19.091284234809997,72.88219115789157,1,Yes,No,16,4
19.18110931839667,72.82371411981663,6,Yes,Yes,4,2
19.197898460250926,72.98983094975917,2,Yes,Yes,13,3
19.202876269138685,72.83708551588381,4,Yes,Yes,2,0
18.9431066922361,72.828836996891,3,No,No,0,6
18.925693013495188,72.83169019629653,7,No,Yes,1,2
19.202377548916672,72.97466116749779,4,Yes,Yes,8,6
19.186544807769398,72.82241454196797,4,Yes,Yes,16,1
19.07369468539623,72.88375046606149,2,Yes,Yes,1,2
19.133218573077617,72.85037367916465,9,No,Yes,11,0
19.165785550778065,72.83666815601526,1,Yes,Yes,5,0
19.04284244935646,72.88732783399352,5,Yes,Yes,2,0
19.124601907110748,72.87486286243085,1,No,No,1,2
19.126493990261846,72.85511430126346,6,Yes,Yes,1,5
19.18603859659953,72.81186646951159,2,Yes,Yes,10,2
19.071711831983468,72.87160964701815,1,Yes,Yes,19,1
19.143132528215883,72.8292249958755,1,No,No,14,4
19.025714264482563,72.83951773413537,6,Yes,No,5,6
19.180446699919756,72.83368904153156,9,No,No,22,1
19.181320507088827,72.82713066121264,10,Yes,Yes,21,6
19.133877990312662,72.84295469693582,4,Yes,Yes,0,5
19.082960565574396,72.87088133483606,2,No,No,1,6
18.92181438052439,72.80030758781392,3,No,No,19,2
19.070055461469526,72.88934013186953,6,Yes,No,0,4
19.20743052207201,72.95954468007028,2,Yes,Yes,22,0
19.071694850162995,72.86875787650206,4,No,No,12,4
18.9424083118945,72.8342711998087,1,Yes,No,17,4
19.217760630305357,72.97191219984389,7,Yes,Yes,7,3
19.01110736270736,72.83958793310202,4,Yes,No,22,0
19.07619911477806,72.86426465242498,3,No,Yes,15,4
19.186557632118983,72.83389026347508,6,No,Yes,15,4
19.202590814317457,72.98637024644086,5,No,No,17,4
18.991272226761996,72.84978139602735,2,Yes,Yes,19,2
19.011611021060467,72.81473676104801,3,Yes,Yes,13,2
19.152088614724573,72.823671066479,2,No,Yes,22,2
19.044200229675774,72.91030131935554,2,Yes,Yes,1,0
19.05286452765623,72.89829825953699,5,Yes,Yes,4,3
18.93789966979881,72.82800672444891,3,No,No,23,1
19.131088393439608,72.8520731039817,9,No,No,9,2
19.2096952888006,72.97836934921587,8,Yes,Yes,19,5
19.019188302286484,72.91030369640785,1,Yes,Yes,6,5
19.19811361001272,72.83751357127602,3,Yes,Yes,12,4
19.176377894552978,72.83740491500878,5,Yes,No,2,1
19.08025781349845,72.85477645957988,4,No,No,16,2
18.922110711981265,72.84398835293023,4,No,Yes,15,3
18.923178185143403,72.8157467572777,9,Yes,Yes,9,3
18.90822187202675,72.81876781391746,2,Yes,Yes,20,1
19.201160836959296,73.00260603663486,3,Yes,No,21,0
19.22087317540562,72.98410113922232,7,No,Yes,10,2
19.17624502360282,72.83259836577655,10,Yes,Yes,1,3
19.067952709325287,72.89394629099841,3,Yes,Yes,3,0
19.130193618331663,72.86830589849535,2,Yes,Yes,13,1
19.06107701835233,72.884581946746,5,Yes,No,2,6
19.03038532381493,72.81678884871732,1,No,No,20,1
19.008868415257254,72.84327046785346,7,Yes,No,9,5
19.04075781015828,72.90163942495188,5,Yes,No,1,4
18.92899996715333,72.83507662176483,4,Yes,No,9,1
19.033278475299827,72.826116491977,2,Yes,Yes,3,1
18.924712448116207,72.81808562138947,10,No,No,18,6
19.186491644419235,72.8419065338747,4,Yes,Yes,5,4
19.118144447480333,72.83082676734377,2,No,Yes,23,2
19.177278035333554,72.82167737673228,6,Yes,Yes,23,4
19.133238169621904,72.8626522211221,4,Yes,No,8,2
19.12395911049068,72.85985093122055,6,Yes,Yes,12,4
18.904152099258443,72.84269068264854,4,Yes,Yes,15,3
19.19999511329397,72.98614913676138,7,Yes,No,6,0
19.06095266639769,72.87680914029426,2,Yes,No,14,4
19.14085699655122,72.8600184519855,4,No,No,17,1
19.02023293636518,72.83204133152884,4,No,Yes,16,3
19.05690063132982,72.89092550081581,5,Yes,No,8,2
18.913515577959227,72.82254371323731,7,No,No,14,1
19.05398201352771,72.88999180764685,2,No,Yes,7,3
19.200947545355803,72.97165436868313,4,Yes,Yes,17,2
19.11688665194095,72.86080463677875,3,Yes,Yes,21,5
18.91305217549919,72.81771857238488,4,No,No,3,5
19.193903485041997,72.83062924696685,5,Yes,Yes,4,3
19.00770896218108,72.85838491272762,3,No,Yes,0,0
19.199334518283163,72.97750463048345,7,No,No,16,4
19.194623528195198,72.82200035743357,1,No,Yes,1,5
19.093588401702203,72.89944132229539,1,No,No,1,2
18.91734357753481,72.8278387395732,4,Yes,Yes,5,3
19.024426642094877,72.8317342240541,6,No,No,18,2
19.10312281103991,72.89055606325218,1,No,Yes,7,5
19.064523967390983,72.89265750746382,6,Yes,No,3,0
19.191893965007303,72.85707763621754,2,Yes,Yes,16,4
19.186630913215726,72.84646625238291,2,Yes,Yes,7,3
19.197890496471715,72.97844048345809,5,Yes,Yes,18,5
18.932630128960593,72.80694734916258,2,Yes,No,2,4
